date,f41_contrib_h1,f42_contrib_h1,f43_contrib_h1,f45_contrib_h1,f49_contrib_h1,f411_contrib_h1,intercept_h1,score_h1_predret,score_h1_noint,f41_contrib_h4,f42_contrib_h4,f43_contrib_h4,f45_contrib_h4,f49_contrib_h4,f411_contrib_h4,intercept_h4,score_h4_predret,score_h4_noint,f41_contrib_h8,f42_contrib_h8,f43_contrib_h8,f45_contrib_h8,f49_contrib_h8,f411_contrib_h8,intercept_h8,score_h8_predret,score_h8_noint,f41_contrib_h12,f42_contrib_h12,f43_contrib_h12,f45_contrib_h12,f49_contrib_h12,f411_contrib_h12,intercept_h12,score_h12_predret,score_h12_noint,f41_contrib_h16,f42_contrib_h16,f43_contrib_h16,f45_contrib_h16,f49_contrib_h16,f411_contrib_h16,intercept_h16,score_h16_predret,score_h16_noint,f41_contrib_h20,f42_contrib_h20,f43_contrib_h20,f45_contrib_h20,f49_contrib_h20,f411_contrib_h20,intercept_h20,score_h20_predret,score_h20_noint
2017-09-08,0.0,-0.0034324441209240887,-0.0,-0.0036460002026205735,0.005384345471000222,-0.0,0.008059995074213832,0.006365896221669391,-0.0016940988525444402,-0.0,-0.024908876468800623,-0.0,-0.02139491484822929,0.021023746284767334,-0.0,0.05303661591470666,0.02775657088244408,-0.02528004503226258,-0.0,-0.04884006043202313,-0.0,-0.02698121428124758,0.03687379836295543,-0.0,0.09028017364032427,0.051332697290008986,-0.038947476350315285,-0.0,-0.1261290952361975,-0.0,-0.031335907438530146,0.034174982959307106,-0.0,0.17960863205001076,0.05631861233459021,-0.12329001971542056,-0.0,-0.20845002254248976,-0.0,-0.025145576279850233,0.03146297927793013,-0.0,0.2556432330927168,0.05351061354830694,-0.20213261954440986,-0.0,-0.2634527232201956,-0.0,-0.03272995314009724,0.0319497609151631,-0.0,0.3107687629409903,0.046535847495860594,-0.2642329154451297
2017-09-15,0.0,-0.0033945313788410233,-0.0,-0.003648863494333851,0.005311321470543504,-0.0,0.007945479217032448,0.006213405814401078,-0.0017320734026313699,-0.0,-0.02478301332395398,-0.0,-0.021404420436056636,0.020781320391999814,-0.0,0.05265644489230832,0.027250331524297518,-0.025406113368010803,-0.0,-0.04864933275906954,-0.0,-0.026995618645992907,0.03650643644420193,-0.0,0.08970407859268553,0.05056556363182502,-0.039138514960860515,-0.0,-0.12585702012658515,-0.0,-0.03135645542224055,0.033650937167921134,-0.0,0.1787868261693744,0.055224287788469856,-0.12356253838090456,-0.0,-0.20817680509751552,-0.0,-0.025166210536385916,0.030936733226331486,-0.0,0.2548179767754743,0.052411694367904355,-0.20240628240756994,-0.0,-0.2634943480521326,-0.0,-0.03272680949946852,0.032029934798123744,-0.0,0.3108944912066739,0.0467032684531965,-0.2641912227534774
2017-09-22,0.0,-0.003369673883025747,-0.0,-0.003650740812034194,0.005263443272184991,-0.0,0.007870396875733241,0.006113425452858291,-0.0017569714228749499,-0.0,-0.02472124919157702,-0.0,-0.02140908506115882,0.02066235606013958,-0.0,0.052469885646693415,0.027001907454097154,-0.02546797819259626,-0.0,-0.04854671163471306,-0.0,-0.027003368921990737,0.036308777171352453,-0.0,0.08939411035048231,0.05015280696513096,-0.039241303385351346,-0.0,-0.12557493930477628,-0.0,-0.03137775906938353,0.03310761930356175,-0.0,0.17793479792427747,0.0540897188536794,-0.12384507907059807,-0.0,-0.20802077352075724,-0.0,-0.02517799454081806,0.030636199703658107,-0.0,0.25434668167050245,0.051784113312585256,-0.2025625683579172,-0.0,-0.2634397482343898,-0.0,-0.03273093305258286,0.03192476970331133,-0.0,0.31072957185272576,0.04648366026906442,-0.26424591158366134
2017-09-29,0.0,-0.003342776342731245,-0.0,-0.0036527722004276713,0.005211635729738032,-0.0,0.007789152557499922,0.006005239744079038,-0.001783912813420884,-0.0,-0.024649312413891403,-0.0,-0.02141451795701677,0.02052379812425971,-0.0,0.05225259981330547,0.026712567566657006,-0.025540032246648463,-0.0,-0.04839284305545522,-0.0,-0.027014989569923757,0.036012409813449435,-0.0,0.08892934860340516,0.04953392579147562,-0.039395422811929544,-0.0,-0.12527590484595777,-0.0,-0.031400343109494536,0.032531646919144376,-0.0,0.17703156103090284,0.05288695999459489,-0.12414460103630795,-0.0,-0.20791221218267253,-0.0,-0.025186193440782694,0.03042709894316482,-0.0,0.25401877094696873,0.05134746426667833,-0.2026713066802904,-0.0,-0.2630169730636224,-0.0,-0.03276286238759087,0.031110459459128884,-0.0,0.30945257476901594,0.0447831987769316,-0.26466937599208434
2017-10-06,,,-0.0,-0.003654445277394187,0.00516896638780534,-0.0,0.007722238717718115,0.009236759828129267,0.0015145211104111525,,,-0.0,-0.021416314020861388,0.0204779921847528,-0.0,0.052180767177544204,0.051242445341435613,-0.0009383218361085875,,,-0.0,-0.02702838408952416,0.03567080249454406,-0.0,0.0883936417851093,0.0970360601901292,0.008642418405019898,,,-0.0,-0.031419393539669355,0.03204579400540357,-0.0,0.17626964902206782,0.17689604948780202,0.0006264004657342143,,,-0.0,-0.025188941983819553,0.030357001437189935,-0.0,0.2539088444031907,0.2590769038565611,0.005168059453370382,,,-0.0,-0.03279356568349857,0.03032741752037419,-0.0,0.30822461247901944,0.30575846431589504,-0.0024661481631243765
2017-10-13,0.0,-0.0033206231910902786,-0.0,0.003654445277394187,0.00516896638780534,-0.0,0.007722238717718115,0.013225027191827363,0.005502788474109248,-0.0,-0.02462553079744282,-0.0,0.021416314020861388,0.0204779921847528,-0.0,0.052180767177544204,0.06944954258571558,0.01726877540817137,-0.0,-0.048215486705565254,-0.0,0.02702838408952416,0.03567080249454406,-0.0,0.0883936417851093,0.10287734166361227,0.014483699878502967,-0.0,-0.1250236587885821,-0.0,0.031419393539669355,0.03204579400540357,-0.0,0.17626964902206782,0.11471117777855865,-0.061558471243509175,-0.0,-0.2078758188236655,-0.0,0.025188941983819553,0.030357001437189935,-0.0,0.2539088444031907,0.10157896900053473,-0.152329875402656,-0.0,-0.26261043183226523,-0.0,0.03279356568349857,0.03032741752037419,-0.0,0.30822461247901944,0.10873516385062695,-0.1994894486283925
2017-10-20,0.0,-0.003234487221396398,-0.0,-0.0010595228249292302,0.00501225973954747,-0.0,0.005035444933099052,0.005753694626320894,0.0007182496932218417,-0.0,-0.02433192489110076,-0.0,-0.012571175790559008,0.019943836736626957,-0.0,0.04302247329531358,0.02606320935028077,-0.016959263945032808,-0.0,-0.04753305226499149,-0.0,-0.006469441542360761,0.03442925364778306,-0.0,0.06710682490871771,0.04753358474914852,-0.01957324015956919,-0.0,-0.12443483233523434,-0.0,-0.013680474597565136,0.030974545603165378,-0.0,0.15790269662461515,0.05076193529498105,-0.1071407613296341,-0.0,-0.20746142979836288,-0.0,-0.012705105212293503,0.029603105991872974,-0.0,0.24098302651831688,0.05041959749953345,-0.19056342901878343,-0.0,-0.2618439721536527,-0.0,-0.009703288346255038,0.028933002066676622,-0.0,0.2843168407550894,0.04170258232185828,-0.24261425843323112
2017-10-27,0.0,-0.003254233843881911,-0.0,-0.0010459017418776376,0.0050503367478883475,-0.0,0.005083775155258381,0.00583397631738718,0.0007502011621287989,-0.0,-0.024243551932442667,-0.0,-0.012632134843697084,0.019773428967582416,-0.0,0.04280617885164621,0.025703921043088874,-0.01710225780855734,-0.0,-0.04724503501332711,-0.0,-0.0066681138422985085,0.033873875871053956,-0.0,0.0664018973815496,0.046362624396977935,-0.020039272984571664,-0.0,-0.12430700206932392,-0.0,-0.013768651027217044,0.030728053115408677,-0.0,0.1575898296948586,0.050242229713726314,-0.10734759998113229,-0.0,-0.20701940437790467,-0.0,-0.013010011277488303,0.028750757412568457,-0.0,0.2399011611620299,0.04862250291920539,-0.1912786582428245,-0.0,-0.26161999906008876,-0.0,-0.009857783430716355,0.028501119330378723,-0.0,0.28376866248422133,0.04079199932379493,-0.2429766631604264
2017-11-03,0.0,-0.0031874175552490456,-0.0,-0.0010919911537420604,0.0049214962648415,-0.0,0.004920241058434737,0.0055623286142851315,0.0006420875558503947,-0.0,-0.024088525024525003,-0.0,-0.012739071328127509,0.019474493751184443,-0.0,0.0424267476397604,0.025073645038292333,-0.017353102601468065,-0.0,-0.04695910894511754,-0.0,-0.006865343658412606,0.033322530480617445,-0.0,0.06570208806439475,0.045200165941482046,-0.0205019221229127,-0.0,-0.12420357690135363,-0.0,-0.013839992989802607,0.030528620478948366,-0.0,0.1573366946917184,0.049821745279510526,-0.10751494941220788,-0.0,-0.20655366163466785,-0.0,-0.013331277387222258,0.02785267520474033,-0.0,0.23876124722149406,0.04672898340434428,-0.19203226381714977,-0.0,-0.2613256984636848,-0.0,-0.010060789938219157,0.027933625508473413,-0.0,0.2830483563550956,0.03959549346166505,-0.24345286289343057
2017-11-10,0.0,-0.003230730001151656,-0.0,-0.0010621145293603922,0.005005014768580867,-0.0,0.005026249067362423,0.005738419305431242,0.0007121702380688188,-0.0,-0.023946114034722257,-0.0,-0.012837305439858763,0.01919988555170544,-0.0,0.04207819411977821,0.02449466019690263,-0.017583533922875576,-0.0,-0.04673627784149886,-0.0,-0.00701905100614182,0.032892849820175485,-0.0,0.06515670483494466,0.044294225807479465,-0.0208624790274652,-0.0,-0.12422247196323853,-0.0,-0.013826959307338899,0.030565055440397604,-0.0,0.15738294070362738,0.04989856487344756,-0.10748437583017982,-0.0,-0.20630689885659514,-0.0,-0.013501492637785467,0.027376847585828076,-0.0,0.2381572907781269,0.04572574686957434,-0.19243154390855255,-0.0,-0.2609636963487615,-0.0,-0.010310496483012428,0.027235584232837798,-0.0,0.28216234951270164,0.038123740913765525,-0.2440386085989361
2017-11-17,0.0,-0.0031616306273284833,-0.0,0.0011097787975331945,0.004871771859048329,-0.0,0.004857127077493462,0.007677047106746502,0.0028199200292530397,-0.0,-0.023720540566206733,-0.0,0.012992904451848511,0.018764916845110856,-0.0,0.041526098901743094,0.04956337963249573,0.008037280730752635,-0.0,-0.04654431939310361,-0.0,0.007151462610706674,0.03252270026948633,-0.0,0.0646868829976607,0.0578167264847501,-0.006870156512910605,-0.0,-0.124081338364135,-0.0,0.0139243122838375,0.030292910407281895,-0.0,0.15703751362090357,0.07717339794788797,-0.0798641156730156,-0.0,-0.20597355017976646,-0.0,0.013731434239978345,0.02673405814893431,-0.0,0.23734141375310855,0.07183335596225476,-0.16550805779085379,-0.0,-0.2605711234478451,-0.0,0.010581290543672899,0.0264785939357096,-0.0,0.2812015201086387,0.057690281140176075,-0.22351123896846262
2017-11-24,0.0,-0.0028478966136789023,-0.0,0.000548688256424295,0.004273435846435881,-0.0,0.0023403652411606657,0.00431459273034194,0.001974227489181274,-0.0,-0.022622755948548883,-0.0,-0.0038934599114717073,0.01668294129942165,-0.0,0.029644903684809272,0.01981162912421033,-0.009833274560598942,-0.0,-0.045298185272966265,-0.0,-0.0030467594835475458,0.030137362455237373,-0.0,0.057006254424373244,0.0387986721230968,-0.018207582301276438,-0.0,-0.12268081349253333,-0.0,0.0031162093543636955,0.027655990734952406,-0.0,0.13681310140709912,0.0449044880038819,-0.09190861340321722,-0.0,-0.20454396440424188,-0.0,-0.0037370219460607346,0.024016251899474494,-0.0,0.2235998061995318,0.039335071748703654,-0.18426473445082814,-0.0,-0.258100900918209,-0.0,0.001603083474988277,0.021764433059238135,-0.0,0.26220054417983274,0.027467159795850182,-0.23473338438398256
2017-12-01,0.0,-0.0024853946897805037,-0.0,0.00018034549374993164,0.0035740124387949345,-0.0,0.00156347770925361,0.0028324409520179726,0.0012689632427643626,-0.0,-0.021958269637234237,-0.0,-0.004568652807103158,0.015400859055023105,-0.0,0.028220825365909252,0.017094761976594965,-0.01112606338931429,-0.0,-0.04458064330982839,-0.0,-0.0037758628940747084,0.028752912851257015,-0.0,0.05546847112439231,0.035864877771746226,-0.01960359335264608,-0.0,-0.12178641012505027,-0.0,0.00220739484717142,0.0259302987872708,-0.0,0.13489628171902476,0.041247565228416716,-0.09364871649060805,-0.0,-0.20326444464661858,-0.0,-0.00503715805941137,0.021547503432165306,-0.0,0.22085763331438898,0.034103534040524325,-0.18675409927386466,-0.0,-0.2558522711364427,-0.0,-0.0006817775186868011,0.017425851107527795,-0.0,0.257381445780182,0.01827324823258028,-0.23910819754760174
2017-12-08,0.0,-0.002034964501063293,-0.0,0.00014440166109482095,0.0035348462926848446,-0.0,0.0010726107087993917,0.0027168941615157644,0.0016442834527163725,-0.0,-0.023678275381147678,-0.0,-0.004648485304566981,0.015123233719057739,-0.0,0.029851019550175887,0.01664749258351897,-0.01320352696665692,-0.0,-0.04757733539759034,-0.0,-0.003666630102475321,0.02875786600130357,-0.0,0.058588050102703584,0.03610195060394149,-0.022486099498762097,-0.0,-0.12672884686164654,-0.0,0.002006671350372408,0.02518896948342947,-0.0,0.13961290452172218,0.04007969849387752,-0.09953320602784466,-0.0,-0.212418458741481,-0.0,-0.005379346520498736,0.02023266946894624,-0.0,0.22962668539052816,0.03206154959749469,-0.19756513579303348,-0.0,-0.27165069847141543,-0.0,-0.0010921550917179685,0.015511222111744924,-0.0,0.27271819834549477,0.015486566894106324,-0.25723163145138844
2017-12-15,0.0,0.004292123302875087,-0.0,0.00012582273996610444,0.002957911644308817,-0.0,-0.0052753783814087915,0.0021004793057412168,0.007375857687150008,-0.0,-0.01399176228908395,-0.0,-0.0045766117448368445,0.014422333370199738,-0.0,0.020245364212808568,0.01609932354908751,-0.004146040663721057,-0.0,-0.053725101003064324,-0.0,-0.0036264396093354883,0.029358693330253847,-0.0,0.06478103001295987,0.03678818273081391,-0.027992847282145964,-0.0,-0.14150897435768137,-0.0,0.0017982999203816814,0.026079005914880767,-0.0,0.15415861415901744,0.04052694563659853,-0.1136316685224189,-0.0,-0.21631791259813002,-0.0,-0.005622616412744542,0.02012519344138564,-0.0,0.23325246061840066,0.031437125048911746,-0.2018153355694889,-0.0,-0.26530409788481457,-0.0,-0.0013438648160609434,0.014508811924443286,-0.0,0.266088424319008,0.013949273542575746,-0.25213915077643223
2017-12-22,0.0,0.004224093870155043,-0.0,0.00015024479310413817,0.0030026833801590352,-0.0,-0.005179874138908462,0.0021971479045097535,0.007377022043418216,-0.0,-0.016471838845906295,-0.0,-0.004476117223378444,0.014439100130563539,-0.0,0.022838497106271616,0.016329641167550413,-0.006508855938721202,-0.0,-0.054610349095404985,-0.0,-0.003895116094354561,0.028741794785295864,-0.0,0.0653640170596541,0.035600346655190414,-0.029763670404463684,-0.0,-0.145694339758478,-0.0,0.0016823306192534483,0.025523245614284238,-0.0,0.15821351409604484,0.0397247505711045,-0.11848876352494034,-0.0,-0.22765496859663123,-0.0,-0.005887847391688946,0.018719797472097007,-0.0,0.24429113176558945,0.029468113249366296,-0.21482301851622315,-0.0,-0.2783536073995774,-0.0,-0.0016394266460870693,0.012911036774900056,-0.0,0.2788054267749914,0.011723429504227056,-0.26708199727076437
2017-12-29,0.0,0.00419112947856983,-0.0,0.0001531171038963487,-0.003008070546008555,-0.0,-0.005143678397682004,-0.003807502361224381,0.001336176036457623,-0.0,-0.0051336872783143495,-0.0,-0.004343227418033381,-0.014770886846763477,-0.0,0.011649846569692875,-0.012597954973418334,-0.024247801543111208,-0.0,-0.05938862334487785,-0.0,-0.0041776768421470075,-0.028160365257650342,-0.0,0.06982441046786045,-0.02190225497681475,-0.0917266654446752,-0.0,-0.15158731400747835,-0.0,0.0015264104796791958,-0.025181510534211422,-0.0,0.16393107818802416,-0.011311335873986417,-0.17524241406201058,-0.0,-0.2162760497277134,-0.0,-0.006126589653495345,-0.018327461366290924,-0.0,0.23264362785213935,-0.008086472895360325,-0.24073010074749968,-0.0,-0.28888317012821013,-0.0,-0.001808036053242651,-0.012514814292640272,-0.0,0.2891453039205741,-0.014060716553518982,-0.30320602047409306
2018-01-05,0.0,0.020166268908689534,-0.0,0.00025846361210888746,-0.0028812383665671425,-0.0,-0.021000303006062607,-0.0034568088518313264,0.01754349415423128,-0.0,0.007767411502711772,-0.0,-0.004014784612079383,-0.014188207719465802,-0.0,-0.0008817540546350025,-0.011317334883468418,-0.010435580828833415,-0.0,-0.05953706537950521,-0.0,-0.004115935981060867,-0.028037774989512626,-0.0,0.07004231097120975,-0.021648465378868956,-0.0916907763500787,-0.0,-0.15851625562014726,-0.0,0.0013956474866179654,-0.02540439725806981,-0.0,0.1707129114334992,-0.0118120939580999,-0.1825250053915991,-0.0,-0.17453167072507186,-0.0,-0.00637725677818796,-0.019033921142695632,-0.0,0.19061724833421873,-0.009325600311736737,-0.19994284864595546,-0.0,-0.27364205504557076,-0.0,-0.0018894438885782483,-0.012752791846807087,-0.0,0.2738126050231823,-0.014471685757773856,-0.28828429078095613
2018-01-12,0.0,0.01948720444905012,-0.0,0.00029956191842044386,-0.0030117440325226346,-0.0,-0.020275002951822683,-0.0034999806168747524,0.01677502233494793,-0.0,0.009457626065002384,-0.0,-0.0038711509453270366,-0.01347420208228318,-0.0,-0.0024103807418292197,-0.010298107704437051,-0.007887726962607831,-0.0,-0.06181985601989861,-0.0,-0.004221320357038766,-0.028861889716533327,-0.0,0.072206544188628,-0.022696521904842712,-0.09490306609347071,-0.0,-0.17019801241153043,-0.0,0.0010096730787873588,-0.029379043270074415,-0.0,0.1819604470160729,-0.016606935586744587,-0.19856738260281748,-0.0,-0.19393497638773266,-0.0,-0.0069909074677481945,-0.025592338589637713,-0.0,0.20933019697112418,-0.017188025473994395,-0.22651822244511857,-0.0,-0.2951861228231331,-0.0,-0.0024564228634331615,-0.019853802961549635,-0.0,0.2947188214540329,-0.022777527194083047,-0.31749634864811593
2018-01-19,0.0,0.02020413071263702,-0.0,-0.00038425703613116874,-0.002671272598882081,-0.0,-0.020896647207985026,-0.003748046130361258,0.017148601077623768,-0.0,0.01031883029553014,-0.0,0.004132882111650145,-0.013640390628577075,-0.0,-0.0035660325344704772,-0.0027547107558672673,0.00081132177860321,-0.0,-0.06508331657548776,-0.0,0.004316370300065449,-0.029952042469607795,-0.0,0.07536307355831211,-0.015355915186717986,-0.0907189887450301,-0.0,-0.18519454696575596,-0.0,-0.0005717074413093242,-0.03439048051829507,-0.0,0.1964642702281357,-0.023692464697224663,-0.22015673492536036,-0.0,-0.21351729055298033,-0.0,0.007577134933483365,-0.03215890681271145,-0.0,0.22825300523741981,-0.009846057194788593,-0.2380990624322084,-0.0,-0.32503374247839595,-0.0,0.0031942386464350863,-0.029616231764962163,-0.0,0.3237363983534185,-0.027719337243504505,-0.351455735596923
2018-01-26,0.0,-0.0,-0.0,-0.0018506638487951778,-0.0023964886930322384,-0.0,0.0015728250282795182,-0.0026743275135478976,-0.004247152541827416,-0.0,-0.0,-0.0,0.00530349265121487,-0.014144562579040511,-0.0,-0.0027444937208264742,-0.011585563648652115,-0.008841069927825641,-0.0,-0.0,-0.0,6.833623646660501e-05,-0.030665704333656455,-0.0,0.005817400063342236,-0.02477996803384761,-0.03059736809718985,-0.0,-0.0,-0.0,0.007050506657141328,-0.03605575080885487,-0.0,0.004613320891194457,-0.02439192326051908,-0.02900524415171354,-0.0,-0.0,-0.0,6.658469918763041e-05,-0.03408946243270292,-0.0,0.006885971908315495,-0.027136905825199793,-0.03402287773351529,-0.0,-0.0,-0.0,0.005253951027517285,-0.03236085455108716,-0.0,-0.0100361194359408,-0.03714302295951068,-0.027106903523569877
2018-02-02,0.0,-0.0,-0.0,0.0018370423154924261,-0.002873411498784917,-0.0,0.0016831932760630777,0.0006468240927705866,-0.001036369183292491,-0.0,-0.0,-0.0,-0.004985672371577822,-0.01451919979133289,-0.0,-0.0030191685859687583,-0.02252404074887947,-0.019504872162910712,-0.0,-0.0,-0.0,0.0006267931306187023,-0.030557391629014524,-0.0,0.005031095218620003,-0.024899503279775817,-0.02993059849839582,-0.0,-0.0,-0.0,-0.0056906368414044,-0.034713880334340405,-0.0,0.002849089998980927,-0.037555427176763884,-0.04040451717574481,-0.0,-0.0,-0.0,0.0013737151839498156,-0.03187385238281159,-0.0,0.004858520026886023,-0.02564161717197575,-0.030500137198861774,-0.0,-0.0,-0.0,-0.0037625901531071907,-0.03071320182621541,-0.0,-0.012006146942766274,-0.04648193892208888,-0.0344757919793226
2018-02-09,0.0,-0.0,-0.0,0.005704338910719525,-0.003074365960154676,-0.0,-0.006181549686267839,-0.0035515767357029906,0.0026299729505648486,-0.0,-0.0,-0.0,0.007855239462454033,-0.014445411995367195,-0.0,-0.006172763107585072,-0.012762935640498234,-0.0065901725329131616,-0.0,-0.0,-0.0,0.00357851382231067,-0.02933436174420251,-0.0,-0.000784979964674321,-0.02654082788656616,-0.02575584792189184,-0.0,-0.0,-0.0,0.010490004803892337,-0.03243038444202701,-0.0,-0.004739692702591824,-0.026680072340726498,-0.021940379638134673,-0.0,-0.0,-0.0,0.0028344794648364267,-0.029027109213424242,-0.0,-0.0027003419211570033,-0.02889297166974482,-0.026192629748587815,-0.0,-0.0,-0.0,0.012352971568442426,-0.02895917468764981,-0.0,-0.023089441821945635,-0.03969564494115302,-0.016606203119207383
2018-02-16,0.0,-0.0,-0.0,0.005727480600820976,-0.003066693583121753,-0.0,-0.006159036981002238,-0.0034982499633030148,0.0026607870176992236,-0.0,-0.0,-0.0,0.008100178164498628,-0.013689475297862849,-0.0,-0.006159391746204867,-0.011748688879569088,-0.005589297133364221,-0.0,-0.0,-0.0,0.0032263163186988402,-0.02747795167447433,-0.0,-0.0017853306168298458,-0.026036965972605335,-0.02425163535577549,-0.0,-0.0,-0.0,0.009906819932447105,-0.030423457148210493,-0.0,-0.0060404520779296575,-0.026557089293693048,-0.02051663721576339,-0.0,-0.0,-0.0,0.0016110910980542683,-0.025210103173536967,-0.0,-0.005298014665133417,-0.028897026740616116,-0.0235990120754827,-0.0,-0.0,-0.0,0.011796838209684172,-0.028405585246510896,-0.0,-0.023876449440980014,-0.04048519647780674,-0.016608747036826722
2018-02-23,0.0,-0.0,0.0,0.005910020605232185,-0.002464302474739557,-0.0,-0.006162082345684158,-0.0027163642151915297,0.003445718130492628,-0.0,-0.0,0.0,0.008093566597228943,-0.012489175830555662,-0.0,-0.006566654099849418,-0.010962263333176136,-0.004395609233326719,-0.0,-0.0,0.0,0.002649208442760423,-0.02505048317616806,-0.0,-0.0032196869818652135,-0.025620961715272852,-0.02240127473340764,-0.0,-0.0,0.0,0.009335359586311535,-0.027973506351526737,-0.0,-0.00747618438513777,-0.02611433115035297,-0.0186381467652152,-0.0,-0.0,0.0,0.00023143931664683105,-0.020989208898160062,-0.0,-0.008199602186783771,-0.028957371768297005,-0.020757769581513232,-0.0,-0.0,0.0,0.01094488995340969,-0.027622918006260024,-0.0,-0.025060282465360982,-0.041738310518211315,-0.016678028052850333
2018-03-02,0.0,-0.0,-0.0031026823536713204,0.005959053899139489,-0.002640161350336061,-0.0,-0.009153025672423725,-0.008936815477291617,0.00021621019513210762,-0.0,-0.0,-0.01213847617273309,0.007818473549198643,-0.011811387728453785,-0.0,-0.01922907710864929,-0.03536046746063752,-0.016131390351988233,-0.0,-0.0,-0.016114661437651254,0.001872386649872241,-0.022946657702939226,-0.0,-0.020877180519554953,-0.05806611301027319,-0.03718893249071824,-0.0,-0.0,-0.0011431034139854845,0.008412346137173756,-0.02528556042710447,-0.0,-0.010515201010496609,-0.028531518714412805,-0.018016317703916197,-0.0,-0.0,-0.02079888963587161,-0.0006467994969674007,-0.018637693862893465,-0.0,-0.03073375554915967,-0.07081713854489215,-0.040083382995732476,-0.0,-0.0,-0.03884883950747742,0.010409351700676656,-0.02646250739773415,-0.0,-0.06487609194947447,-0.11977808715400938,-0.05490199520453491
2018-03-09,0.0,-0.0,0.002464966389918702,0.0058778518684750045,-0.0023444399183722717,-0.0,-0.0037719196060414977,0.0022264587339799365,0.005998378340021434,-0.0,-0.0,-0.01010783720035336,0.007378540472453042,-0.010503318965927416,-0.0,-0.018111055223586074,-0.03134367091741381,-0.013232615693827735,-0.0,-0.0,-0.014930280263029002,0.0010443440298577961,-0.02051218061922499,-0.0,-0.021401337877853074,-0.05579945473024927,-0.034398116852396195,-0.0,-0.0,-0.002471127714278779,0.007422359495489969,-0.022403645051520305,-0.0,-0.013876349297808697,-0.03132876256811781,-0.017452413270309115,-0.0,-0.0,-0.029897111607233393,-0.0013753740879063042,-0.016601653085265823,-0.0,-0.04129994691991446,-0.08917408570031998,-0.04787413878040552,-0.0,-0.0,-0.04122478967275109,0.009796706362463803,-0.02469530213315618,-0.0,-0.06850480965267136,-0.12462819509611482,-0.05612338544344346
2018-03-16,0.0,-0.0,0.0004058593095835721,0.005695857203075705,-0.0018336134362757282,-0.0,-0.006198463067924716,-0.0019303599915411664,0.004268103076383549,0.0,-0.0,-0.011683787230593375,0.006906783643107122,-0.009139862491553944,-0.0,-0.020652560643741998,-0.034569426722782196,-0.013916866079040198,-0.0,-0.0,-0.01635935552607205,0.00045813989739684627,-0.01881242053765062,-0.0,-0.02403205431158694,-0.05874569047791276,-0.03471363616632582,-0.0,-0.0,-0.008352492910798124,0.006225085072542322,-0.018962990757182368,-0.0,-0.02220164655063398,-0.043292045146072156,-0.02109039859543817,-0.0,-0.0,-0.03752558792145377,-0.0016177411475474636,-0.015972448494234227,-0.0,-0.049400722412423284,-0.10451649997565875,-0.05511577756323546,-0.0,-0.0,-0.042205052793543384,0.009595809018845809,-0.024117906556135587,-0.0,-0.06989517675472337,-0.12662232708555654,-0.056727150330833156
2018-03-23,0.0,-0.0,-0.003564223116923032,0.005636810598592082,-0.0017023960941695367,-0.0,-0.010276251763323967,-0.009906060375824453,0.00037019138749951335,0.0,-0.0,-0.011576206026481746,0.006452459437805194,-0.007809800073563345,-0.0,-0.021480518134704325,-0.03441406479694422,-0.012933546662239897,-0.0,-0.0,-0.013266006583347383,7.296458222485771e-06,-0.017461329548051126,-0.0,-0.021877482757834337,-0.05259752243101036,-0.030720039673176023,-0.0,-0.0,-0.010479475509541437,0.0051562326149982,-0.015858737480833694,-0.0,-0.026521303737166324,-0.04770328411254325,-0.02118198037537693,-0.0,-0.0,-0.0440007581687542,-0.001810441128230192,-0.015476468971442356,-0.0,-0.056249977479727306,-0.11753764574815406,-0.06128766826842675,-0.0,-0.0,-0.04633818149624402,0.009511922815386447,-0.023915735539773064,-0.0,-0.07418657251662582,-0.13492856673725645,-0.06074199422063063
2018-03-30,0.0,-0.0,0.002137829921217224,0.005632642181556522,-0.0016752930778333988,-0.0,-0.008863408691518734,-0.0027682296665783876,0.006095179024940347,-0.0,-0.0,0.010752283469684196,0.006412182854782754,-0.007683375128902242,-0.0,-0.020742370191068133,-0.011261278995503426,0.009481091195564707,-0.0,-0.0,0.007049298218217918,-4.542049717874136e-05,-0.017242144847163573,-0.0,-0.015790945994685397,-0.026029213120809795,-0.010238267126124396,-0.0,-0.0,0.00988636105343797,0.0050788548558158,-0.01562620099232515,-0.0,-0.02608952734967997,-0.02675051243275135,-0.000660985083071379,-0.0,-0.0,0.042522026057448294,-0.0018691727475277004,-0.015289216738919016,-0.0,-0.05489728870016815,-0.029533652129166574,0.025363636571001574,-0.0,-0.0,0.04428833193853569,0.009446817855460102,-0.02370387086196357,-0.0,-0.07227787489144089,-0.04224659595940866,0.03003127893203222
